longitude,latitude,phl_general_2020,geometry,index_right
121.012638889131,14.578194444398788,39.690804,POINT (121.012638889131 14.578194444398788),0
121.01291666690878,14.578194444398788,7.257768,POINT (121.01291666690878 14.578194444398788),0
121.01319444468656,14.578194444398788,7.257768,POINT (121.01319444468656 14.578194444398788),0
121.01347222246432,14.578194444398788,7.257768,POINT (121.01347222246432 14.578194444398788),0
121.01375000024213,14.578194444398788,7.257768,POINT (121.01375000024213 14.578194444398788),0
121.0140277780199,14.578194444398788,7.257768,POINT (121.0140277780199 14.578194444398788),0
121.01430555579766,14.578194444398788,7.257768,POINT (121.01430555579766 14.578194444398788),0
121.01458333357544,14.578194444398788,7.257768,POINT (121.01458333357544 14.578194444398788),0
121.01486111135324,14.578194444398788,7.257768,POINT (121.01486111135324 14.578194444398788),0
121.015138889131,14.578194444398788,7.257768,POINT (121.015138889131 14.578194444398788),0
121.01541666690878,14.578194444398788,7.257768,POINT (121.01541666690878 14.578194444398788),0
121.01569444468656,14.578194444398788,7.257768,POINT (121.01569444468656 14.578194444398788),0
121.01597222246434,14.578194444398788,7.257768,POINT (121.01597222246434 14.578194444398788),0
121.01625000024212,14.578194444398788,7.257768,POINT (121.01625000024212 14.578194444398788),0
121.01652777801988,14.578194444398788,7.257768,POINT (121.01652777801988 14.578194444398788),0
121.01680555579767,14.578194444398788,7.257768,POINT (121.01680555579767 14.578194444398788),0
121.01708333357544,14.578194444398788,7.257768,POINT (121.01708333357544 14.578194444398788),0
121.01736111135322,14.578194444398788,7.257768,POINT (121.01736111135322 14.578194444398788),0
121.017638889131,14.578194444398788,7.257768,POINT (121.017638889131 14.578194444398788),0
121.01791666690876,14.578194444398788,7.257768,POINT (121.01791666690876 14.578194444398788),0
121.01819444468656,14.578194444398788,7.257768,POINT (121.01819444468656 14.578194444398788),0
121.01875000024212,14.578194444398788,7.257768,POINT (121.01875000024212 14.578194444398788),0
121.01902777801988,14.578194444398788,7.257768,POINT (121.01902777801988 14.578194444398788),0
121.01152777801988,14.577916666621013,39.690804,POINT (121.01152777801988 14.577916666621013),0
121.01180555579766,14.577916666621013,39.690804,POINT (121.01180555579766 14.577916666621013),0
121.01208333357545,14.577916666621013,39.690804,POINT (121.01208333357545 14.577916666621013),0
121.0123611113532,14.577916666621013,39.690804,POINT (121.0123611113532 14.577916666621013),0
121.012638889131,14.577916666621013,39.690804,POINT (121.012638889131 14.577916666621013),0
121.01291666690878,14.577916666621013,7.257768,POINT (121.01291666690878 14.577916666621013),0
121.01319444468656,14.577916666621013,7.257768,POINT (121.01319444468656 14.577916666621013),0
121.01347222246432,14.577916666621013,7.257768,POINT (121.01347222246432 14.577916666621013),0
121.01375000024213,14.577916666621013,7.257768,POINT (121.01375000024213 14.577916666621013),0
121.0140277780199,14.577916666621013,7.257768,POINT (121.0140277780199 14.577916666621013),0
121.01430555579766,14.577916666621013,7.257768,POINT (121.01430555579766 14.577916666621013),0
121.01458333357544,14.577916666621013,7.257768,POINT (121.01458333357544 14.577916666621013),0
121.01486111135324,14.577916666621013,7.257768,POINT (121.01486111135324 14.577916666621013),0
121.015138889131,14.577916666621013,7.257768,POINT (121.015138889131 14.577916666621013),0
121.01541666690878,14.577916666621013,7.257768,POINT (121.01541666690878 14.577916666621013),0
121.01569444468656,14.577916666621013,7.257768,POINT (121.01569444468656 14.577916666621013),0
121.01597222246434,14.577916666621013,7.257768,POINT (121.01597222246434 14.577916666621013),0
121.01625000024212,14.577916666621013,7.257768,POINT (121.01625000024212 14.577916666621013),0
121.01652777801988,14.577916666621013,7.257768,POINT (121.01652777801988 14.577916666621013),0
121.01680555579767,14.577916666621013,7.257768,POINT (121.01680555579767 14.577916666621013),0
121.01708333357544,14.577916666621013,7.257768,POINT (121.01708333357544 14.577916666621013),0
121.01736111135322,14.577916666621013,7.257768,POINT (121.01736111135322 14.577916666621013),0
121.017638889131,14.577916666621013,7.257768,POINT (121.017638889131 14.577916666621013),0
121.01791666690876,14.577916666621013,7.257768,POINT (121.01791666690876 14.577916666621013),0
121.01819444468656,14.577916666621013,7.257768,POINT (121.01819444468656 14.577916666621013),0
121.01847222246434,14.577916666621013,7.257768,POINT (121.01847222246434 14.577916666621013),0
121.01875000024212,14.577916666621013,7.257768,POINT (121.01875000024212 14.577916666621013),0
121.01125000024211,14.577638888843232,39.690804,POINT (121.01125000024211 14.577638888843232),0
121.01152777801988,14.577638888843232,39.690804,POINT (121.01152777801988 14.577638888843232),0
121.01180555579766,14.577638888843232,39.690804,POINT (121.01180555579766 14.577638888843232),0
121.01208333357545,14.577638888843232,39.690804,POINT (121.01208333357545 14.577638888843232),0
121.0123611113532,14.577638888843232,39.690804,POINT (121.0123611113532 14.577638888843232),0
121.012638889131,14.577638888843232,39.690804,POINT (121.012638889131 14.577638888843232),0
121.01291666690878,14.577638888843232,39.690804,POINT (121.01291666690878 14.577638888843232),0
121.01319444468656,14.577638888843232,7.257768,POINT (121.01319444468656 14.577638888843232),0
121.01347222246432,14.577638888843232,7.257768,POINT (121.01347222246432 14.577638888843232),0
121.01375000024213,14.577638888843232,7.257768,POINT (121.01375000024213 14.577638888843232),0
121.0140277780199,14.577638888843232,7.257768,POINT (121.0140277780199 14.577638888843232),0
121.01430555579766,14.577638888843232,7.257768,POINT (121.01430555579766 14.577638888843232),0
121.01458333357544,14.577638888843232,7.257768,POINT (121.01458333357544 14.577638888843232),0
121.01486111135324,14.577638888843232,7.257768,POINT (121.01486111135324 14.577638888843232),0
121.015138889131,14.577638888843232,7.257768,POINT (121.015138889131 14.577638888843232),0
121.01541666690878,14.577638888843232,7.257768,POINT (121.01541666690878 14.577638888843232),0
121.01569444468656,14.577638888843232,7.257768,POINT (121.01569444468656 14.577638888843232),0
121.01597222246434,14.577638888843232,7.257768,POINT (121.01597222246434 14.577638888843232),0
121.01625000024212,14.577638888843232,7.257768,POINT (121.01625000024212 14.577638888843232),0
121.01652777801988,14.577638888843232,7.257768,POINT (121.01652777801988 14.577638888843232),0
121.01680555579767,14.577638888843232,7.257768,POINT (121.01680555579767 14.577638888843232),0
121.01708333357544,14.577638888843232,7.257768,POINT (121.01708333357544 14.577638888843232),0
121.01736111135322,14.577638888843232,7.257768,POINT (121.01736111135322 14.577638888843232),0
121.017638889131,14.577638888843232,7.257768,POINT (121.017638889131 14.577638888843232),0
121.01791666690876,14.577638888843232,7.257768,POINT (121.01791666690876 14.577638888843232),0
121.01819444468656,14.577638888843232,7.257768,POINT (121.01819444468656 14.577638888843232),0
121.01847222246434,14.577638888843232,7.257768,POINT (121.01847222246434 14.577638888843232),0
121.01875000024212,14.577638888843232,7.257768,POINT (121.01875000024212 14.577638888843232),0
121.01930555579769,14.577638888843232,7.257768,POINT (121.01930555579769 14.577638888843232),0
121.01958333357544,14.577638888843232,43.743159,POINT (121.01958333357544 14.577638888843232),0
121.01097222246432,14.577361111065454,39.690804,POINT (121.01097222246432 14.577361111065454),0
121.01125000024211,14.577361111065454,39.690804,POINT (121.01125000024211 14.577361111065454),0
121.01152777801988,14.577361111065454,39.690804,POINT (121.01152777801988 14.577361111065454),0
121.01180555579766,14.577361111065454,39.690804,POINT (121.01180555579766 14.577361111065454),0
121.01208333357545,14.577361111065454,39.690804,POINT (121.01208333357545 14.577361111065454),0
121.0123611113532,14.577361111065454,39.690804,POINT (121.0123611113532 14.577361111065454),0
121.012638889131,14.577361111065454,39.690804,POINT (121.012638889131 14.577361111065454),0
121.01291666690878,14.577361111065454,39.690804,POINT (121.01291666690878 14.577361111065454),0
121.01319444468656,14.577361111065454,39.690804,POINT (121.01319444468656 14.577361111065454),0
121.01347222246432,14.577361111065454,7.257768,POINT (121.01347222246432 14.577361111065454),0
121.01375000024213,14.577361111065454,7.257768,POINT (121.01375000024213 14.577361111065454),0
121.0140277780199,14.577361111065454,7.257768,POINT (121.0140277780199 14.577361111065454),0
121.01430555579766,14.577361111065454,7.257768,POINT (121.01430555579766 14.577361111065454),0
121.01458333357544,14.577361111065454,7.257768,POINT (121.01458333357544 14.577361111065454),0
121.01486111135324,14.577361111065454,7.257768,POINT (121.01486111135324 14.577361111065454),0
121.015138889131,14.577361111065454,7.257768,POINT (121.015138889131 14.577361111065454),0
121.01541666690878,14.577361111065454,7.257768,POINT (121.01541666690878 14.577361111065454),0
121.01569444468656,14.577361111065454,7.257768,POINT (121.01569444468656 14.577361111065454),0
121.01597222246434,14.577361111065454,7.257768,POINT (121.01597222246434 14.577361111065454),0
121.01625000024212,14.577361111065454,7.257768,POINT (121.01625000024212 14.577361111065454),0
121.01652777801988,14.577361111065454,7.257768,POINT (121.01652777801988 14.577361111065454),0
121.01680555579767,14.577361111065454,7.257768,POINT (121.01680555579767 14.577361111065454),0
121.01708333357544,14.577361111065454,7.257768,POINT (121.01708333357544 14.577361111065454),0
121.01736111135322,14.577361111065454,7.257768,POINT (121.01736111135322 14.577361111065454),0
121.017638889131,14.577361111065454,7.257768,POINT (121.017638889131 14.577361111065454),0
121.01791666690876,14.577361111065454,7.257768,POINT (121.01791666690876 14.577361111065454),0
121.01819444468656,14.577361111065454,7.257768,POINT (121.01819444468656 14.577361111065454),0
121.01847222246434,14.577361111065454,7.257768,POINT (121.01847222246434 14.577361111065454),0
121.01902777801988,14.577361111065454,7.257768,POINT (121.01902777801988 14.577361111065454),0
121.01930555579769,14.577361111065454,43.743159,POINT (121.01930555579769 14.577361111065454),0
121.01958333357544,14.577361111065454,43.743159,POINT (121.01958333357544 14.577361111065454),0
121.01069444468656,14.577083333287677,39.690804,POINT (121.01069444468656 14.577083333287677),0
121.01097222246432,14.577083333287677,39.690804,POINT (121.01097222246432 14.577083333287677),0
121.01125000024211,14.577083333287677,39.690804,POINT (121.01125000024211 14.577083333287677),0
121.01152777801988,14.577083333287677,39.690804,POINT (121.01152777801988 14.577083333287677),0
121.01180555579766,14.577083333287677,39.690804,POINT (121.01180555579766 14.577083333287677),0
121.01208333357545,14.577083333287677,39.690804,POINT (121.01208333357545 14.577083333287677),0
121.0123611113532,14.577083333287677,39.690804,POINT (121.0123611113532 14.577083333287677),0
121.012638889131,14.577083333287677,39.690804,POINT (121.012638889131 14.577083333287677),0
121.01291666690878,14.577083333287677,39.690804,POINT (121.01291666690878 14.577083333287677),0
121.01319444468656,14.577083333287677,39.690804,POINT (121.01319444468656 14.577083333287677),0
121.01347222246432,14.577083333287677,39.690804,POINT (121.01347222246432 14.577083333287677),0
121.01375000024213,14.577083333287677,7.257768,POINT (121.01375000024213 14.577083333287677),0
121.0140277780199,14.577083333287677,7.257768,POINT (121.0140277780199 14.577083333287677),0
121.01430555579766,14.577083333287677,7.257768,POINT (121.01430555579766 14.577083333287677),0
121.01458333357544,14.577083333287677,7.257768,POINT (121.01458333357544 14.577083333287677),0
121.01486111135324,14.577083333287677,7.257768,POINT (121.01486111135324 14.577083333287677),0
121.015138889131,14.577083333287677,7.257768,POINT (121.015138889131 14.577083333287677),0
121.01541666690878,14.577083333287677,7.257768,POINT (121.01541666690878 14.577083333287677),0
121.01569444468656,14.577083333287677,7.257768,POINT (121.01569444468656 14.577083333287677),0
121.01597222246434,14.577083333287677,7.257768,POINT (121.01597222246434 14.577083333287677),0
121.01625000024212,14.577083333287677,7.257768,POINT (121.01625000024212 14.577083333287677),0
121.01652777801988,14.577083333287677,7.257768,POINT (121.01652777801988 14.577083333287677),0
121.01680555579767,14.577083333287677,7.257768,POINT (121.01680555579767 14.577083333287677),0
121.01708333357544,14.577083333287677,7.257768,POINT (121.01708333357544 14.577083333287677),0
121.01736111135322,14.577083333287677,7.257768,POINT (121.01736111135322 14.577083333287677),0
121.017638889131,14.577083333287677,7.257768,POINT (121.017638889131 14.577083333287677),0
121.01791666690876,14.577083333287677,7.257768,POINT (121.01791666690876 14.577083333287677),0
121.01819444468656,14.577083333287677,7.257768,POINT (121.01819444468656 14.577083333287677),0
121.01875000024212,14.577083333287677,7.257768,POINT (121.01875000024212 14.577083333287677),0
121.01902777801988,14.577083333287677,7.257768,POINT (121.01902777801988 14.577083333287677),0
121.01930555579769,14.577083333287677,43.743159,POINT (121.01930555579769 14.577083333287677),0
121.01041666690878,14.576805555509898,39.690804,POINT (121.01041666690878 14.576805555509898),0
121.01069444468656,14.576805555509898,39.690804,POINT (121.01069444468656 14.576805555509898),0
121.01097222246432,14.576805555509898,39.690804,POINT (121.01097222246432 14.576805555509898),0
121.01125000024211,14.576805555509898,39.690804,POINT (121.01125000024211 14.576805555509898),0
121.01152777801988,14.576805555509898,39.690804,POINT (121.01152777801988 14.576805555509898),0
121.01180555579766,14.576805555509898,39.690804,POINT (121.01180555579766 14.576805555509898),0
121.01208333357545,14.576805555509898,39.690804,POINT (121.01208333357545 14.576805555509898),0
121.0123611113532,14.576805555509898,39.690804,POINT (121.0123611113532 14.576805555509898),0
121.012638889131,14.576805555509898,39.690804,POINT (121.012638889131 14.576805555509898),0
121.01291666690878,14.576805555509898,39.690804,POINT (121.01291666690878 14.576805555509898),0
121.01319444468656,14.576805555509898,39.690804,POINT (121.01319444468656 14.576805555509898),0
121.01347222246432,14.576805555509898,39.690804,POINT (121.01347222246432 14.576805555509898),0
121.01375000024213,14.576805555509898,39.690804,POINT (121.01375000024213 14.576805555509898),0
121.0140277780199,14.576805555509898,7.257768,POINT (121.0140277780199 14.576805555509898),0
121.01430555579766,14.576805555509898,7.257768,POINT (121.01430555579766 14.576805555509898),0
121.01458333357544,14.576805555509898,7.257768,POINT (121.01458333357544 14.576805555509898),0
121.01486111135324,14.576805555509898,7.257768,POINT (121.01486111135324 14.576805555509898),0
121.015138889131,14.576805555509898,7.257768,POINT (121.015138889131 14.576805555509898),0
121.01541666690878,14.576805555509898,7.257768,POINT (121.01541666690878 14.576805555509898),0
121.01569444468656,14.576805555509898,7.257768,POINT (121.01569444468656 14.576805555509898),0
121.01597222246434,14.576805555509898,7.257768,POINT (121.01597222246434 14.576805555509898),0
121.01625000024212,14.576805555509898,7.257768,POINT (121.01625000024212 14.576805555509898),0
121.01652777801988,14.576805555509898,7.257768,POINT (121.01652777801988 14.576805555509898),0
121.01680555579767,14.576805555509898,7.257768,POINT (121.01680555579767 14.576805555509898),0
121.01708333357544,14.576805555509898,7.257768,POINT (121.01708333357544 14.576805555509898),0
121.01736111135322,14.576805555509898,7.257768,POINT (121.01736111135322 14.576805555509898),0
121.017638889131,14.576805555509898,7.257768,POINT (121.017638889131 14.576805555509898),0
121.01791666690876,14.576805555509898,7.257768,POINT (121.01791666690876 14.576805555509898),0
121.01875000024212,14.576805555509898,7.257768,POINT (121.01875000024212 14.576805555509898),0
121.01902777801988,14.576805555509898,43.743159,POINT (121.01902777801988 14.576805555509898),0
121.01930555579769,14.576805555509898,43.743159,POINT (121.01930555579769 14.576805555509898),0
121.010138889131,14.57652777773212,39.690804,POINT (121.010138889131 14.57652777773212),0
121.01041666690878,14.57652777773212,39.690804,POINT (121.01041666690878 14.57652777773212),0
121.01069444468656,14.57652777773212,39.690804,POINT (121.01069444468656 14.57652777773212),0
121.01097222246432,14.57652777773212,39.690804,POINT (121.01097222246432 14.57652777773212),0
121.01125000024211,14.57652777773212,38.462448,POINT (121.01125000024211 14.57652777773212),0
121.01152777801988,14.57652777773212,38.462448,POINT (121.01152777801988 14.57652777773212),0
121.01180555579766,14.57652777773212,39.690804,POINT (121.01180555579766 14.57652777773212),0
121.01208333357545,14.57652777773212,39.690804,POINT (121.01208333357545 14.57652777773212),0
121.0123611113532,14.57652777773212,39.690804,POINT (121.0123611113532 14.57652777773212),0
121.012638889131,14.57652777773212,39.690804,POINT (121.012638889131 14.57652777773212),0
121.01291666690878,14.57652777773212,39.690804,POINT (121.01291666690878 14.57652777773212),0
121.01319444468656,14.57652777773212,39.690804,POINT (121.01319444468656 14.57652777773212),0
121.01347222246432,14.57652777773212,39.690804,POINT (121.01347222246432 14.57652777773212),0
121.01375000024213,14.57652777773212,38.462448,POINT (121.01375000024213 14.57652777773212),0
121.0140277780199,14.57652777773212,38.462448,POINT (121.0140277780199 14.57652777773212),0
121.01430555579766,14.57652777773212,7.257768,POINT (121.01430555579766 14.57652777773212),0
121.01458333357544,14.57652777773212,7.257768,POINT (121.01458333357544 14.57652777773212),0
121.01486111135324,14.57652777773212,7.257768,POINT (121.01486111135324 14.57652777773212),0
121.015138889131,14.57652777773212,7.257768,POINT (121.015138889131 14.57652777773212),0
121.01541666690878,14.57652777773212,7.257768,POINT (121.01541666690878 14.57652777773212),0
121.01569444468656,14.57652777773212,7.257768,POINT (121.01569444468656 14.57652777773212),0
121.01597222246434,14.57652777773212,7.257768,POINT (121.01597222246434 14.57652777773212),0
121.01625000024212,14.57652777773212,7.257768,POINT (121.01625000024212 14.57652777773212),0
121.01652777801988,14.57652777773212,7.257768,POINT (121.01652777801988 14.57652777773212),0
121.01680555579767,14.57652777773212,7.257768,POINT (121.01680555579767 14.57652777773212),0
121.01708333357544,14.57652777773212,7.257768,POINT (121.01708333357544 14.57652777773212),0
121.01736111135322,14.57652777773212,7.257768,POINT (121.01736111135322 14.57652777773212),0
121.017638889131,14.57652777773212,7.257768,POINT (121.017638889131 14.57652777773212),0
121.01875000024212,14.57652777773212,7.257768,POINT (121.01875000024212 14.57652777773212),0
121.01930555579769,14.57652777773212,43.743159,POINT (121.01930555579769 14.57652777773212),0
121.02097222246434,14.57652777773212,43.743159,POINT (121.02097222246434 14.57652777773212),0
121.02125000024212,14.57652777773212,43.743159,POINT (121.02125000024212 14.57652777773212),0
121.00930555579768,14.576249999954342,42.385498,POINT (121.00930555579768 14.576249999954342),0
121.00958333357543,14.576249999954342,42.385498,POINT (121.00958333357543 14.576249999954342),0
121.00986111135322,14.576249999954342,38.462448,POINT (121.00986111135322 14.576249999954342),0
121.010138889131,14.576249999954342,38.462448,POINT (121.010138889131 14.576249999954342),0
