longitude,latitude,phl_general_2020,geometry,index_right
121.0568055557977,14.601249999954362,6.163831,POINT (121.0568055557977 14.601249999954362),0
121.05708333357548,14.601249999954362,6.163831,POINT (121.05708333357548 14.601249999954362),0
121.05736111135326,14.601249999954362,4.228244,POINT (121.05736111135326 14.601249999954362),0
121.04875000024214,14.600972222176583,6.163831,POINT (121.04875000024214 14.600972222176583),0
121.04902777801992,14.600972222176583,6.163831,POINT (121.04902777801992 14.600972222176583),0
121.0493055557977,14.600972222176583,6.163831,POINT (121.0493055557977 14.600972222176583),0
121.04958333357548,14.600972222176583,6.163831,POINT (121.04958333357548 14.600972222176583),0
121.04986111135324,14.600972222176583,6.163831,POINT (121.04986111135324 14.600972222176583),0
121.05013888913103,14.600972222176583,6.163831,POINT (121.05013888913103 14.600972222176583),0
121.0504166669088,14.600972222176583,6.163831,POINT (121.0504166669088 14.600972222176583),0
121.05069444468658,14.600972222176583,6.163831,POINT (121.05069444468658 14.600972222176583),0
121.05097222246437,14.600972222176583,6.163831,POINT (121.05097222246437 14.600972222176583),0
121.05125000024212,14.600972222176583,6.163831,POINT (121.05125000024212 14.600972222176583),0
121.05152777801992,14.600972222176583,6.163831,POINT (121.05152777801992 14.600972222176583),0
121.0518055557977,14.600972222176583,6.163831,POINT (121.0518055557977 14.600972222176583),0
121.05208333357548,14.600972222176583,6.163831,POINT (121.05208333357548 14.600972222176583),0
121.05236111135324,14.600972222176583,6.163831,POINT (121.05236111135324 14.600972222176583),0
121.05263888913105,14.600972222176583,6.163831,POINT (121.05263888913105 14.600972222176583),0
121.0529166669088,14.600972222176583,6.163831,POINT (121.0529166669088 14.600972222176583),0
121.05319444468658,14.600972222176583,6.163831,POINT (121.05319444468658 14.600972222176583),0
121.05347222246436,14.600972222176583,6.163831,POINT (121.05347222246436 14.600972222176583),0
121.05375000024216,14.600972222176583,6.163831,POINT (121.05375000024216 14.600972222176583),0
121.05402777801991,14.600972222176583,6.163831,POINT (121.05402777801991 14.600972222176583),0
121.0543055557977,14.600972222176583,6.163831,POINT (121.0543055557977 14.600972222176583),0
121.05458333357548,14.600972222176583,6.163831,POINT (121.05458333357548 14.600972222176583),0
121.05486111135326,14.600972222176583,6.163831,POINT (121.05486111135326 14.600972222176583),0
121.05513888913104,14.600972222176583,6.163831,POINT (121.05513888913104 14.600972222176583),0
121.0554166669088,14.600972222176583,6.163831,POINT (121.0554166669088 14.600972222176583),0
121.0556944446866,14.600972222176583,6.163831,POINT (121.0556944446866 14.600972222176583),0
121.05597222246436,14.600972222176583,6.163831,POINT (121.05597222246436 14.600972222176583),0
121.05625000024214,14.600972222176583,6.163831,POINT (121.05625000024214 14.600972222176583),0
121.05652777801993,14.600972222176583,6.163831,POINT (121.05652777801993 14.600972222176583),0
121.0568055557977,14.600972222176583,6.163831,POINT (121.0568055557977 14.600972222176583),0
121.05708333357548,14.600972222176583,6.163831,POINT (121.05708333357548 14.600972222176583),0
121.05736111135326,14.600972222176583,4.228244,POINT (121.05736111135326 14.600972222176583),0
121.04847222246435,14.600694444398806,6.163831,POINT (121.04847222246435 14.600694444398806),0
121.04875000024214,14.600694444398806,6.163831,POINT (121.04875000024214 14.600694444398806),0
121.04902777801992,14.600694444398806,6.163831,POINT (121.04902777801992 14.600694444398806),0
121.0493055557977,14.600694444398806,6.163831,POINT (121.0493055557977 14.600694444398806),0
121.04958333357548,14.600694444398806,6.163831,POINT (121.04958333357548 14.600694444398806),0
121.04986111135324,14.600694444398806,6.163831,POINT (121.04986111135324 14.600694444398806),0
121.05013888913103,14.600694444398806,6.163831,POINT (121.05013888913103 14.600694444398806),0
121.0504166669088,14.600694444398806,6.163831,POINT (121.0504166669088 14.600694444398806),0
121.05069444468658,14.600694444398806,6.163831,POINT (121.05069444468658 14.600694444398806),0
121.05097222246437,14.600694444398806,6.163831,POINT (121.05097222246437 14.600694444398806),0
121.05125000024212,14.600694444398806,6.163831,POINT (121.05125000024212 14.600694444398806),0
121.05152777801992,14.600694444398806,6.163831,POINT (121.05152777801992 14.600694444398806),0
121.0518055557977,14.600694444398806,6.163831,POINT (121.0518055557977 14.600694444398806),0
121.05208333357548,14.600694444398806,6.163831,POINT (121.05208333357548 14.600694444398806),0
121.05236111135324,14.600694444398806,6.163831,POINT (121.05236111135324 14.600694444398806),0
121.05263888913105,14.600694444398806,6.163831,POINT (121.05263888913105 14.600694444398806),0
121.0529166669088,14.600694444398806,6.163831,POINT (121.0529166669088 14.600694444398806),0
121.05319444468658,14.600694444398806,6.163831,POINT (121.05319444468658 14.600694444398806),0
121.05347222246436,14.600694444398806,6.163831,POINT (121.05347222246436 14.600694444398806),0
121.05375000024216,14.600694444398806,6.163831,POINT (121.05375000024216 14.600694444398806),0
121.05402777801991,14.600694444398806,6.163831,POINT (121.05402777801991 14.600694444398806),0
121.0543055557977,14.600694444398806,6.163831,POINT (121.0543055557977 14.600694444398806),0
121.05458333357548,14.600694444398806,6.163831,POINT (121.05458333357548 14.600694444398806),0
121.05486111135326,14.600694444398806,6.163831,POINT (121.05486111135326 14.600694444398806),0
121.05513888913104,14.600694444398806,6.163831,POINT (121.05513888913104 14.600694444398806),0
121.0554166669088,14.600694444398806,6.163831,POINT (121.0554166669088 14.600694444398806),0
121.0556944446866,14.600694444398806,6.163831,POINT (121.0556944446866 14.600694444398806),0
121.05597222246436,14.600694444398806,6.163831,POINT (121.05597222246436 14.600694444398806),0
121.05625000024214,14.600694444398806,6.163831,POINT (121.05625000024214 14.600694444398806),0
121.05652777801993,14.600694444398806,6.163831,POINT (121.05652777801993 14.600694444398806),0
121.0568055557977,14.600694444398806,6.163831,POINT (121.0568055557977 14.600694444398806),0
121.05708333357548,14.600694444398806,6.163831,POINT (121.05708333357548 14.600694444398806),0
121.05736111135326,14.600694444398806,4.228244,POINT (121.05736111135326 14.600694444398806),0
121.0481944446866,14.600416666621028,6.163831,POINT (121.0481944446866 14.600416666621028),0
121.04847222246435,14.600416666621028,6.163831,POINT (121.04847222246435 14.600416666621028),0
121.04875000024214,14.600416666621028,6.163831,POINT (121.04875000024214 14.600416666621028),0
121.04902777801992,14.600416666621028,6.163831,POINT (121.04902777801992 14.600416666621028),0
121.0493055557977,14.600416666621028,6.163831,POINT (121.0493055557977 14.600416666621028),0
121.04958333357548,14.600416666621028,6.163831,POINT (121.04958333357548 14.600416666621028),0
121.04986111135324,14.600416666621028,6.163831,POINT (121.04986111135324 14.600416666621028),0
121.05013888913103,14.600416666621028,6.163831,POINT (121.05013888913103 14.600416666621028),0
121.0504166669088,14.600416666621028,6.163831,POINT (121.0504166669088 14.600416666621028),0
121.05069444468658,14.600416666621028,6.163831,POINT (121.05069444468658 14.600416666621028),0
121.05097222246437,14.600416666621028,6.163831,POINT (121.05097222246437 14.600416666621028),0
121.05125000024212,14.600416666621028,6.163831,POINT (121.05125000024212 14.600416666621028),0
121.05152777801992,14.600416666621028,6.163831,POINT (121.05152777801992 14.600416666621028),0
121.0518055557977,14.600416666621028,6.163831,POINT (121.0518055557977 14.600416666621028),0
121.05208333357548,14.600416666621028,6.163831,POINT (121.05208333357548 14.600416666621028),0
121.05236111135324,14.600416666621028,6.163831,POINT (121.05236111135324 14.600416666621028),0
121.05263888913105,14.600416666621028,6.163831,POINT (121.05263888913105 14.600416666621028),0
121.0529166669088,14.600416666621028,6.163831,POINT (121.0529166669088 14.600416666621028),0
121.05319444468658,14.600416666621028,6.163831,POINT (121.05319444468658 14.600416666621028),0
121.05347222246436,14.600416666621028,6.163831,POINT (121.05347222246436 14.600416666621028),0
121.05375000024216,14.600416666621028,6.163831,POINT (121.05375000024216 14.600416666621028),0
121.05402777801991,14.600416666621028,6.163831,POINT (121.05402777801991 14.600416666621028),0
121.0543055557977,14.600416666621028,6.163831,POINT (121.0543055557977 14.600416666621028),0
121.05458333357548,14.600416666621028,6.163831,POINT (121.05458333357548 14.600416666621028),0
121.05486111135326,14.600416666621028,6.163831,POINT (121.05486111135326 14.600416666621028),0
121.05513888913104,14.600416666621028,6.163831,POINT (121.05513888913104 14.600416666621028),0
121.0554166669088,14.600416666621028,6.163831,POINT (121.0554166669088 14.600416666621028),0
121.0556944446866,14.600416666621028,6.163831,POINT (121.0556944446866 14.600416666621028),0
121.05597222246436,14.600416666621028,6.163831,POINT (121.05597222246436 14.600416666621028),0
121.05625000024214,14.600416666621028,6.163831,POINT (121.05625000024214 14.600416666621028),0
121.05652777801993,14.600416666621028,6.163831,POINT (121.05652777801993 14.600416666621028),0
121.0568055557977,14.600416666621028,6.163831,POINT (121.0568055557977 14.600416666621028),0
121.05708333357548,14.600416666621028,6.163831,POINT (121.05708333357548 14.600416666621028),0
121.05736111135326,14.600416666621028,4.228244,POINT (121.05736111135326 14.600416666621028),0
121.04763888913102,14.60013888884325,6.163831,POINT (121.04763888913102 14.60013888884325),0
121.0479166669088,14.60013888884325,6.163831,POINT (121.0479166669088 14.60013888884325),0
121.0481944446866,14.60013888884325,6.163831,POINT (121.0481944446866 14.60013888884325),0
121.04902777801992,14.60013888884325,6.163831,POINT (121.04902777801992 14.60013888884325),0
121.0493055557977,14.60013888884325,6.163831,POINT (121.0493055557977 14.60013888884325),0
121.04958333357548,14.60013888884325,6.163831,POINT (121.04958333357548 14.60013888884325),0
121.04986111135324,14.60013888884325,6.163831,POINT (121.04986111135324 14.60013888884325),0
121.05013888913103,14.60013888884325,6.163831,POINT (121.05013888913103 14.60013888884325),0
121.0504166669088,14.60013888884325,6.163831,POINT (121.0504166669088 14.60013888884325),0
121.05069444468658,14.60013888884325,6.163831,POINT (121.05069444468658 14.60013888884325),0
121.05097222246437,14.60013888884325,6.163831,POINT (121.05097222246437 14.60013888884325),0
121.05125000024212,14.60013888884325,6.163831,POINT (121.05125000024212 14.60013888884325),0
121.05152777801992,14.60013888884325,6.163831,POINT (121.05152777801992 14.60013888884325),0
121.0518055557977,14.60013888884325,6.163831,POINT (121.0518055557977 14.60013888884325),0
121.05208333357548,14.60013888884325,6.163831,POINT (121.05208333357548 14.60013888884325),0
121.05236111135324,14.60013888884325,6.163831,POINT (121.05236111135324 14.60013888884325),0
121.05263888913105,14.60013888884325,6.163831,POINT (121.05263888913105 14.60013888884325),0
121.0529166669088,14.60013888884325,6.163831,POINT (121.0529166669088 14.60013888884325),0
121.05319444468658,14.60013888884325,6.163831,POINT (121.05319444468658 14.60013888884325),0
121.05347222246436,14.60013888884325,6.163831,POINT (121.05347222246436 14.60013888884325),0
121.05375000024216,14.60013888884325,6.163831,POINT (121.05375000024216 14.60013888884325),0
121.05402777801991,14.60013888884325,6.163831,POINT (121.05402777801991 14.60013888884325),0
121.05486111135326,14.60013888884325,6.163831,POINT (121.05486111135326 14.60013888884325),0
121.05513888913104,14.60013888884325,6.163831,POINT (121.05513888913104 14.60013888884325),0
121.0554166669088,14.60013888884325,6.163831,POINT (121.0554166669088 14.60013888884325),0
121.0556944446866,14.60013888884325,6.163831,POINT (121.0556944446866 14.60013888884325),0
121.05597222246436,14.60013888884325,6.163831,POINT (121.05597222246436 14.60013888884325),0
121.05625000024214,14.60013888884325,6.163831,POINT (121.05625000024214 14.60013888884325),0
121.05652777801993,14.60013888884325,6.163831,POINT (121.05652777801993 14.60013888884325),0
121.0568055557977,14.60013888884325,6.163831,POINT (121.0568055557977 14.60013888884325),0
121.05708333357548,14.60013888884325,6.163831,POINT (121.05708333357548 14.60013888884325),0
121.05736111135326,14.60013888884325,4.228244,POINT (121.05736111135326 14.60013888884325),0
121.04736111135324,14.599861111065472,6.163831,POINT (121.04736111135324 14.599861111065472),0
121.04763888913102,14.599861111065472,6.163831,POINT (121.04763888913102 14.599861111065472),0
121.0479166669088,14.599861111065472,6.163831,POINT (121.0479166669088 14.599861111065472),0
121.0481944446866,14.599861111065472,6.163831,POINT (121.0481944446866 14.599861111065472),0
121.04847222246435,14.599861111065472,6.163831,POINT (121.04847222246435 14.599861111065472),0
121.04875000024214,14.599861111065472,6.163831,POINT (121.04875000024214 14.599861111065472),0
121.04902777801992,14.599861111065472,6.163831,POINT (121.04902777801992 14.599861111065472),0
121.0493055557977,14.599861111065472,6.163831,POINT (121.0493055557977 14.599861111065472),0
121.04958333357548,14.599861111065472,6.163831,POINT (121.04958333357548 14.599861111065472),0
121.04986111135324,14.599861111065472,6.163831,POINT (121.04986111135324 14.599861111065472),0
121.05013888913103,14.599861111065472,6.163831,POINT (121.05013888913103 14.599861111065472),0
121.0504166669088,14.599861111065472,6.163831,POINT (121.0504166669088 14.599861111065472),0
121.05069444468658,14.599861111065472,6.163831,POINT (121.05069444468658 14.599861111065472),0
121.05097222246437,14.599861111065472,6.163831,POINT (121.05097222246437 14.599861111065472),0
121.05125000024212,14.599861111065472,6.163831,POINT (121.05125000024212 14.599861111065472),0
121.05152777801992,14.599861111065472,6.163831,POINT (121.05152777801992 14.599861111065472),0
121.0518055557977,14.599861111065472,6.163831,POINT (121.0518055557977 14.599861111065472),0
121.05208333357548,14.599861111065472,6.163831,POINT (121.05208333357548 14.599861111065472),0
121.05236111135324,14.599861111065472,6.163831,POINT (121.05236111135324 14.599861111065472),0
121.05263888913105,14.599861111065472,6.163831,POINT (121.05263888913105 14.599861111065472),0
121.0529166669088,14.599861111065472,6.163831,POINT (121.0529166669088 14.599861111065472),0
121.05319444468658,14.599861111065472,6.163831,POINT (121.05319444468658 14.599861111065472),0
121.05347222246436,14.599861111065472,6.163831,POINT (121.05347222246436 14.599861111065472),0
121.05375000024216,14.599861111065472,6.163831,POINT (121.05375000024216 14.599861111065472),0
121.05402777801991,14.599861111065472,6.163831,POINT (121.05402777801991 14.599861111065472),0
121.0543055557977,14.599861111065472,6.163831,POINT (121.0543055557977 14.599861111065472),0
121.05458333357548,14.599861111065472,6.163831,POINT (121.05458333357548 14.599861111065472),0
121.05486111135326,14.599861111065472,6.163831,POINT (121.05486111135326 14.599861111065472),0
121.05513888913104,14.599861111065472,6.163831,POINT (121.05513888913104 14.599861111065472),0
121.0554166669088,14.599861111065472,6.163831,POINT (121.0554166669088 14.599861111065472),0
121.0556944446866,14.599861111065472,6.163831,POINT (121.0556944446866 14.599861111065472),0
121.05597222246436,14.599861111065472,6.163831,POINT (121.05597222246436 14.599861111065472),0
121.05625000024214,14.599861111065472,6.163831,POINT (121.05625000024214 14.599861111065472),0
121.05652777801993,14.599861111065472,6.163831,POINT (121.05652777801993 14.599861111065472),0
121.0568055557977,14.599861111065472,6.163831,POINT (121.0568055557977 14.599861111065472),0
121.05708333357548,14.599861111065472,6.163831,POINT (121.05708333357548 14.599861111065472),0
121.05736111135326,14.599861111065472,4.045845,POINT (121.05736111135326 14.599861111065472),0
121.04708333357549,14.599583333287692,6.163831,POINT (121.04708333357549 14.599583333287692),0
121.04736111135324,14.599583333287692,6.163831,POINT (121.04736111135324 14.599583333287692),0
121.04763888913102,14.599583333287692,6.163831,POINT (121.04763888913102 14.599583333287692),0
121.0479166669088,14.599583333287692,6.163831,POINT (121.0479166669088 14.599583333287692),0
121.0481944446866,14.599583333287692,6.163831,POINT (121.0481944446866 14.599583333287692),0
121.04847222246435,14.599583333287692,6.163831,POINT (121.04847222246435 14.599583333287692),0
121.04875000024214,14.599583333287692,6.163831,POINT (121.04875000024214 14.599583333287692),0
121.04902777801992,14.599583333287692,6.163831,POINT (121.04902777801992 14.599583333287692),0
121.05013888913103,14.599583333287692,6.163831,POINT (121.05013888913103 14.599583333287692),0
121.0504166669088,14.599583333287692,6.163831,POINT (121.0504166669088 14.599583333287692),0
121.05069444468658,14.599583333287692,6.163831,POINT (121.05069444468658 14.599583333287692),0
121.05097222246437,14.599583333287692,6.163831,POINT (121.05097222246437 14.599583333287692),0
121.05125000024212,14.599583333287692,6.163831,POINT (121.05125000024212 14.599583333287692),0
121.05152777801992,14.599583333287692,6.163831,POINT (121.05152777801992 14.599583333287692),0
121.0518055557977,14.599583333287692,6.163831,POINT (121.0518055557977 14.599583333287692),0
121.05208333357548,14.599583333287692,6.163831,POINT (121.05208333357548 14.599583333287692),0
121.05236111135324,14.599583333287692,6.163831,POINT (121.05236111135324 14.599583333287692),0
121.05263888913105,14.599583333287692,6.163831,POINT (121.05263888913105 14.599583333287692),0
121.0529166669088,14.599583333287692,6.163831,POINT (121.0529166669088 14.599583333287692),0
121.05319444468658,14.599583333287692,6.163831,POINT (121.05319444468658 14.599583333287692),0
121.05347222246436,14.599583333287692,6.163831,POINT (121.05347222246436 14.599583333287692),0
121.05375000024216,14.599583333287692,6.163831,POINT (121.05375000024216 14.599583333287692),0
121.05402777801991,14.599583333287692,6.163831,POINT (121.05402777801991 14.599583333287692),0
121.0543055557977,14.599583333287692,6.163831,POINT (121.0543055557977 14.599583333287692),0
121.05458333357548,14.599583333287692,6.163831,POINT (121.05458333357548 14.599583333287692),0
121.05486111135326,14.599583333287692,6.163831,POINT (121.05486111135326 14.599583333287692),0
121.05513888913104,14.599583333287692,6.163831,POINT (121.05513888913104 14.599583333287692),0
121.0554166669088,14.599583333287692,6.163831,POINT (121.0554166669088 14.599583333287692),0
121.0556944446866,14.599583333287692,6.163831,POINT (121.0556944446866 14.599583333287692),0
121.05597222246436,14.599583333287692,6.163831,POINT (121.05597222246436 14.599583333287692),0
121.05625000024214,14.599583333287692,6.163831,POINT (121.05625000024214 14.599583333287692),0
121.05652777801993,14.599583333287692,6.163831,POINT (121.05652777801993 14.599583333287692),0
121.0568055557977,14.599583333287692,6.163831,POINT (121.0568055557977 14.599583333287692),0
121.05708333357548,14.599583333287692,6.163831,POINT (121.05708333357548 14.599583333287692),0
121.05736111135326,14.599583333287692,6.163831,POINT (121.05736111135326 14.599583333287692),0
121.05763888913104,14.599583333287692,4.045845,POINT (121.05763888913104 14.599583333287692),0
121.04680555579768,14.599305555509916,6.163831,POINT (121.04680555579768 14.599305555509916),0
121.04708333357549,14.599305555509916,6.163831,POINT (121.04708333357549 14.599305555509916),0
121.04736111135324,14.599305555509916,6.163831,POINT (121.04736111135324 14.599305555509916),0
121.04763888913102,14.599305555509916,6.163831,POINT (121.04763888913102 14.599305555509916),0
121.0479166669088,14.599305555509916,6.163831,POINT (121.0479166669088 14.599305555509916),0
121.0481944446866,14.599305555509916,6.163831,POINT (121.0481944446866 14.599305555509916),0
121.04847222246435,14.599305555509916,6.163831,POINT (121.04847222246435 14.599305555509916),0
121.04875000024214,14.599305555509916,6.163831,POINT (121.04875000024214 14.599305555509916),0
121.04902777801992,14.599305555509916,6.163831,POINT (121.04902777801992 14.599305555509916),0
121.05013888913103,14.599305555509916,6.163831,POINT (121.05013888913103 14.599305555509916),0
121.0504166669088,14.599305555509916,6.163831,POINT (121.0504166669088 14.599305555509916),0
121.05069444468658,14.599305555509916,6.163831,POINT (121.05069444468658 14.599305555509916),0
121.05097222246437,14.599305555509916,6.163831,POINT (121.05097222246437 14.599305555509916),0
121.05125000024212,14.599305555509916,6.163831,POINT (121.05125000024212 14.599305555509916),0
121.05152777801992,14.599305555509916,6.163831,POINT (121.05152777801992 14.599305555509916),0
121.0518055557977,14.599305555509916,6.163831,POINT (121.0518055557977 14.599305555509916),0
121.05208333357548,14.599305555509916,6.163831,POINT (121.05208333357548 14.599305555509916),0
121.05236111135324,14.599305555509916,6.163831,POINT (121.05236111135324 14.599305555509916),0
121.05263888913105,14.599305555509916,6.163831,POINT (121.05263888913105 14.599305555509916),0
121.0529166669088,14.599305555509916,6.163831,POINT (121.0529166669088 14.599305555509916),0
121.05319444468658,14.599305555509916,6.163831,POINT (121.05319444468658 14.599305555509916),0
121.05347222246436,14.599305555509916,6.163831,POINT (121.05347222246436 14.599305555509916),0
121.05375000024216,14.599305555509916,6.163831,POINT (121.05375000024216 14.599305555509916),0
121.05402777801991,14.599305555509916,6.163831,POINT (121.05402777801991 14.599305555509916),0
121.0543055557977,14.599305555509916,6.163831,POINT (121.0543055557977 14.599305555509916),0
121.05458333357548,14.599305555509916,6.163831,POINT (121.05458333357548 14.599305555509916),0
121.05486111135326,14.599305555509916,6.163831,POINT (121.05486111135326 14.599305555509916),0
121.05513888913104,14.599305555509916,6.163831,POINT (121.05513888913104 14.599305555509916),0
121.0554166669088,14.599305555509916,6.163831,POINT (121.0554166669088 14.599305555509916),0
121.0556944446866,14.599305555509916,6.163831,POINT (121.0556944446866 14.599305555509916),0
121.05597222246436,14.599305555509916,6.163831,POINT (121.05597222246436 14.599305555509916),0
121.05625000024214,14.599305555509916,6.163831,POINT (121.05625000024214 14.599305555509916),0
121.05652777801993,14.599305555509916,6.163831,POINT (121.05652777801993 14.599305555509916),0
121.0568055557977,14.599305555509916,6.163831,POINT (121.0568055557977 14.599305555509916),0
121.05708333357548,14.599305555509916,6.163831,POINT (121.05708333357548 14.599305555509916),0
121.05736111135326,14.599305555509916,4.045845,POINT (121.05736111135326 14.599305555509916),0
121.04652777801992,14.599027777732138,6.163831,POINT (121.04652777801992 14.599027777732138),0
121.04680555579768,14.599027777732138,6.163831,POINT (121.04680555579768 14.599027777732138),0
121.04708333357549,14.599027777732138,6.163831,POINT (121.04708333357549 14.599027777732138),0
121.04736111135324,14.599027777732138,6.163831,POINT (121.04736111135324 14.599027777732138),0
121.04763888913102,14.599027777732138,6.163831,POINT (121.04763888913102 14.599027777732138),0
121.0479166669088,14.599027777732138,6.163831,POINT (121.0479166669088 14.599027777732138),0
121.0481944446866,14.599027777732138,6.163831,POINT (121.0481944446866 14.599027777732138),0
121.04847222246435,14.599027777732138,6.163831,POINT (121.04847222246435 14.599027777732138),0
121.0504166669088,14.599027777732138,6.163831,POINT (121.0504166669088 14.599027777732138),0
121.05069444468658,14.599027777732138,6.163831,POINT (121.05069444468658 14.599027777732138),0
121.05097222246437,14.599027777732138,6.163831,POINT (121.05097222246437 14.599027777732138),0
121.05125000024212,14.599027777732138,6.163831,POINT (121.05125000024212 14.599027777732138),0
121.05152777801992,14.599027777732138,6.163831,POINT (121.05152777801992 14.599027777732138),0
121.0518055557977,14.599027777732138,6.163831,POINT (121.0518055557977 14.599027777732138),0
121.05208333357548,14.599027777732138,6.163831,POINT (121.05208333357548 14.599027777732138),0
121.05236111135324,14.599027777732138,6.163831,POINT (121.05236111135324 14.599027777732138),0
121.05263888913105,14.599027777732138,6.163831,POINT (121.05263888913105 14.599027777732138),0
121.0529166669088,14.599027777732138,6.163831,POINT (121.0529166669088 14.599027777732138),0
121.05319444468658,14.599027777732138,6.163831,POINT (121.05319444468658 14.599027777732138),0
121.05347222246436,14.599027777732138,6.163831,POINT (121.05347222246436 14.599027777732138),0
121.05375000024216,14.599027777732138,6.163831,POINT (121.05375000024216 14.599027777732138),0
121.05402777801991,14.599027777732138,6.163831,POINT (121.05402777801991 14.599027777732138),0
121.0543055557977,14.599027777732138,6.163831,POINT (121.0543055557977 14.599027777732138),0
121.05458333357548,14.599027777732138,6.163831,POINT (121.05458333357548 14.599027777732138),0
121.05486111135326,14.599027777732138,6.163831,POINT (121.05486111135326 14.599027777732138),0
121.05513888913104,14.599027777732138,6.163831,POINT (121.05513888913104 14.599027777732138),0
121.0554166669088,14.599027777732138,6.163831,POINT (121.0554166669088 14.599027777732138),0
121.0556944446866,14.599027777732138,6.163831,POINT (121.0556944446866 14.599027777732138),0
121.05597222246436,14.599027777732138,6.163831,POINT (121.05597222246436 14.599027777732138),0
121.05625000024214,14.599027777732138,6.163831,POINT (121.05625000024214 14.599027777732138),0
121.05652777801993,14.599027777732138,6.163831,POINT (121.05652777801993 14.599027777732138),0
121.0568055557977,14.599027777732138,6.163831,POINT (121.0568055557977 14.599027777732138),0
121.05708333357548,14.599027777732138,6.163831,POINT (121.05708333357548 14.599027777732138),0
121.05736111135326,14.599027777732138,4.045845,POINT (121.05736111135326 14.599027777732138),0
121.04597222246436,14.59874999995436,6.163831,POINT (121.04597222246436 14.59874999995436),0
121.04625000024214,14.59874999995436,6.163831,POINT (121.04625000024214 14.59874999995436),0
121.04652777801992,14.59874999995436,6.163831,POINT (121.04652777801992 14.59874999995436),0
121.04680555579768,14.59874999995436,6.163831,POINT (121.04680555579768 14.59874999995436),0
121.04708333357549,14.59874999995436,6.163831,POINT (121.04708333357549 14.59874999995436),0
121.04736111135324,14.59874999995436,6.163831,POINT (121.04736111135324 14.59874999995436),0
121.04763888913102,14.59874999995436,6.163831,POINT (121.04763888913102 14.59874999995436),0
121.0479166669088,14.59874999995436,6.163831,POINT (121.0479166669088 14.59874999995436),0
121.0481944446866,14.59874999995436,6.163831,POINT (121.0481944446866 14.59874999995436),0
121.05069444468658,14.59874999995436,6.163831,POINT (121.05069444468658 14.59874999995436),0
121.05097222246437,14.59874999995436,6.163831,POINT (121.05097222246437 14.59874999995436),0
121.05125000024212,14.59874999995436,6.163831,POINT (121.05125000024212 14.59874999995436),0
121.05152777801992,14.59874999995436,6.163831,POINT (121.05152777801992 14.59874999995436),0
121.0518055557977,14.59874999995436,6.163831,POINT (121.0518055557977 14.59874999995436),0
121.05208333357548,14.59874999995436,6.163831,POINT (121.05208333357548 14.59874999995436),0
121.05236111135324,14.59874999995436,6.163831,POINT (121.05236111135324 14.59874999995436),0
